tid,GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance,absolute_mag,cadences,ecl_lat,ecl_lon,gal_lat,gal_lon,has_two_min
453766186,5229115299838780416,159.4892,-73.4948,22,13.47,13.9,2.8,0.24,29.5,41.4,9.4,74.23904974,9.546837978619706,120__600__1800,-66.8200248181027,227.4633771919026,-13.063628266552364,293.7005577853805,True
341448790,5840638344087346048,203.0483,-71.7941,22,10.14,15.8,3.6,1.0,17.7,3.1,3.4,98.61932939,10.830189774954883,120__600__1800,-55.37584659109098,239.5997269411939,-9.176760768780284,306.141227877417,True
322009100,4991772314678700416,3.2202,-44.1074,-1,15.99,13.1,2.8,0.89,15.8,5.2,6.5,62.53908693,9.119242318707938,600__1800,-40.89060798524213,341.49782454233946,-71.33191989052936,324.9947420022851,False
251846450,2315849737553379840,7.0604,-32.4656,-1,28.47,13.5,3.4,0.64,28.4,7.1,7.2,35.12469266,10.771937335669197,120__600__1800,-32.259172647289,351.9492434774869,-82.66715772666262,344.8388742450021,True
73182755,6129199845030851840,190.0235,-46.5664,22,12.33,15.2,3.4,1.0,18.4,2.6,4.9,81.10300081,10.654815383006236,120__600__1800,-38.21762904477916,210.4865887505412,16.260616548931242,300.9013115799675,True
128303996,4057643694050504832,267.3919,-28.1038,22,11.3,15.2,3.3,0.99,19.7,2.4,5.0,88.49557522,10.465392217447498,No TESS data found,-4.685412515933463,267.6879967764537,-0.3112251387266363,1.1610020778066257,False
357210287,5787486405802316288,181.9501,-79.8785,22,10.02,13.3,2.6,1.0,9.9,3.0,3.0,99.80039920000002,8.304338607690879,600__1800,-64.2667033969544,246.1352409353035,-17.176184856783355,300.9369581735697,False
263705713,5962369949388619520,264.9007,-37.3824,-1,11.47,14.7,3.0,0.59,22.5,7.8,4.2,87.18395815,9.99781708954868,1800,-14.01698156989814,265.8216872283201,-3.3705838792719485,352.14962843627217,False
412734033,5925191402433966080,262.9173,-51.885,-1,12.1,13.2,2.5,0.12,23.2,114.0,3.1,82.64462809999999,8.613926851560535,1800,-28.56787464831296,265.02478399405607,-9.868784776668337,339.0141099759259,False
186779497,5641353923129557504,133.5086,-30.8602,-1,33.13,12.1,2.9,0.43,29.6,38.9,11.8,30.18412315,9.701107179497743,120__600__1800,-45.9117626975624,148.14396801929138,8.949792265862085,254.5484505588128,True
267001554,4684088451096037120,4.2202,-76.682,-1,10.79,15.5,3.4,0.97,22.6,3.0,5.4,92.67840593,10.665107223447777,600__1800,-64.09910255432757,301.72641817740094,-40.27134638364634,305.5312360228532,False
187681788,187398979431739264,78.3991,37.7889,-1,11.81,13.4,2.5,0.13,26.5,44.1,8.0,84.67400508,8.761249488078866,120__1800,14.729720304868511,80.53845779303626,-0.6772170219020076,168.9364951605953,True
241661288,6066053552224632832,207.96,-52.391000000000005,22,10.21,13.8,2.8,1.0,11.9,3.3,3.6,97.94319295,8.845128710392208,120__600__1800,-37.80735383610694,226.97577513186988,9.389832856431036,312.2051413753777,True
140031179,5322195109524021120,126.5014,-51.903,-1,13.29,13.4,2.7,0.23,22.4,13.4,5.9,75.24454477,9.01762490472821,120__600__1800,-66.82577469876809,158.844019702029,-7.969007891606165,268.13138054941675,True
178108473,236188502242012032,49.8443,39.9857,-1,12.64,15.5,3.3,0.28,37.1,15.8,9.2,79.11392405,11.008735369749203,1800,20.89337006062824,58.06658548736541,-14.577848754690908,151.37495626666032,False
302904748,3389588293083264128,83.274,14.01,18,10.2,12.8,2.3,0.16,19.7,33.6,4.1,98.03921569,7.843000858727072,120__1800,-9.275041455442134,83.38426931963839,-10.315667791811038,191.23236977813744,True
14034852,465097717818096896,37.9701,59.9428,-1,10.03,15.6,3.2,0.31,32.6,9.9,5.7,99.70089731,10.60650466506018,No TESS data found,42.18500665363743,57.79644596264604,-0.5138636746243993,135.20428321332776,False
467368706,5240144982036017536,168.4197,-64.8165,22,14.67,12.3,2.3,0.17,23.6,37.6,7.0,68.16632584,8.13215056905833,120__600__1800,-59.79749656596292,214.0361684826657,-3.8916100142597,292.7683205052764,True
438630536,6087261722767771008,201.7918,-45.8395,22,11.15,15.4,3.3,0.44,27.6,8.3,5.0,89.68609865,10.6363743370349,600,-33.732547915713106,218.93245998640995,16.58218925456187,309.41238345766254,False
370133351,6468991303565458816,307.0005,-56.1635,22,14.19,13.2,2.7,0.26,20.6,13.8,4.0,70.47216350000001,8.959911977146223,600__1800,-35.81696645314164,294.4059791295189,-35.55139076055174,341.5806872240947,False
35583188,2949249313682809216,102.2004,-13.7944,-1,11.04,17.3,3.9,0.44,47.8,5.4,10.3,90.57971014,12.51484536708403,No TESS data found,-36.60838274517978,104.80959320302688,-6.815132681289497,224.97151254254305,False
166869904,4886831592030178944,59.1028,-31.1944,-1,26.45,13.2,3.1,0.28,34.8,37.5,10.8,37.80718336,10.31212838213397,20__120__600__1800,-50.10144369355036,46.77583319122957,-49.70218942310717,230.1272814888085,True
318886387,6316591222362496,42.0703,5.6181,-1,21.4,13.2,3.0,0.94,19.1,4.3,4.6,46.72897196,9.852068866867556,120__600__1800,-10.103569806438957,41.37157454787871,-46.75554259369619,168.07789144287,True
298668559,4174845169631404288,267.1761,-6.9421,-1,10.25,14.6,2.9,0.16,27.0,36.6,8.6,97.56097561,9.653619326953436,No TESS data found,16.468531500600147,267.0729323196034,10.58568560179998,19.404617761761,False
47590073,2918628194025281536,100.6785,-28.9592,-1,11.34,14.8,3.0,0.39,23.1,5.6,5.4,88.18342152,10.073065272704527,120__600__1800,-51.83608586445772,105.20756647519916,-14.502121438431445,238.36262907585012,True
197005132,4045024045032708096,277.555,-32.6396,22,14.01,14.8,3.3,0.97,22.2,3.4,5.3,71.37758744,10.532190676354174,120__1800,-9.369132922774288,276.4389598990592,-10.17478385542234,1.347636272404194,True
5714469,3493814268751183744,179.2006,-22.4894,22,12.72,15.3,3.6,1.0,11.1,2.4,2.7,78.6163522,10.82243555659672,120__600__1800,-20.85939887320174,188.6329282414632,38.65500063578263,286.7080646301206,True
150267506,780883332824401024,160.1271,42.2891,-1,10.42,14.8,3.0,0.39,23.3,5.4,5.7,95.96928983,9.889338594755426,1800,31.15258628854205,144.38003658784305,59.38950007788922,174.70314285690944,False
337359464,5845026082698840576,197.1275,-68.747,22,10.21,12.6,2.4,0.97,7.7,4.3,1.8,97.94319295,7.645128710392207,120__600__1800,-54.35267041709832,233.52647354140365,-5.926785216290403,304.4860938308817,True
266744225,3136952686035250688,116.1659,3.5506,-1,67.02,9.7,3.0,0.91,36.5,6.8,5.7,14.92091913,8.831022117295184,20__120__600__1800,-17.42806654309189,117.4672872293015,13.455170675600254,215.85705461781333,True
284963742,713109058132529792,132.9461,33.255,-1,11.77,14.6,3.1,0.68,20.5,5.3,4.6,84.9617672,9.953882314338776,1800,15.047996862047391,126.15089283117544,38.5458844249176,190.62332873302927,False
438678759,6083893575055302144,202.2714,-47.3196,22,10.14,15.2,3.5,1.0,8.7,2.5,2.2,98.61932939,10.230189774954882,600__1800,-34.909758636323346,220.0897869432707,15.069668912803072,309.5244389689237,False
464605099,5255210696533938688,156.6939,-59.924,22,10.04,13.4,2.8,1.0,6.6,3.3,2.2,99.60159363,8.408668563946852,1800,-60.78839020905593,199.42095927715263,-1.9779790961746773,285.7195526157383,False
332915892,3010306637480078976,84.7142,-10.9818,-1,10.4,12.5,2.2,0.18,16.2,7.9,3.2,96.15384615,7.58516669658076,600__1800,-34.30582409359916,83.71066655431402,-21.03602160563433,214.78212733931332,False
48364505,6204854491355796352,223.4889,-33.9098,22,10.15,15.0,3.0,0.54,22.3,6.6,4.1,98.52216749,10.032330211195127,120__600__1800,-16.538339003122232,231.086360215706,22.40662658495731,330.1487127104252,True
280859868,5236626338671861760,173.2681,-66.9334,-1,19.49,13.9,3.3,0.98,20.2,3.4,4.8,51.30836326,10.349059195724042,1800,-59.58698233531859,219.76575733309411,-5.222100130886686,295.35124071355455,False
323292649,5209019521517870080,130.5983,-79.0674,22,10.05,11.9,2.1,1.0,6.6,4.7,1.0,99.50248756,6.910830308830311,600__1800,-73.35774480895138,244.46917731842493,-21.66297444227325,292.526317570103,False
311558578,5801918389271009152,260.1909,-75.6834,-1,11.84,14.1,3.2,1.0,7.6,2.5,2.5,84.45945946,9.466758511920608,600__1800,-52.37888109374676,266.0388285263956,-20.916408727864763,317.0708833542816,False
322952419,5208580545795805696,125.1234,-80.0571,22,10.3,14.5,3.2,1.0,8.6,2.4,2.6,97.08737864,9.564186123543234,600__1800,-73.71495715380328,249.2476419873635,-23.01132802078775,292.9342315333127,False
20029109,3399483867670133760,85.0235,19.6156,-1,10.29,16.4,3.5,0.22,47.6,11.7,7.2,97.18172983,11.462076873919216,No TESS data found,-3.742577364299842,85.29906460752626,-5.952267295406385,187.29491175109263,False
461995467,6234556767188053376,234.8244,-26.8929,22,11.84,15.8,3.5,0.7,30.7,4.8,3.7,84.45945946,11.166758511920609,120__600,-7.182076768547508,238.8082604324335,22.5776774223612,343.16206626430875,True
354261098,2761872161278726784,350.4303,8.7908,-1,10.92,14.8,2.9,0.14,29.6,24.3,9.6,91.57509158,9.991113191727202,No TESS data found,11.862786812599952,354.7226945227389,-48.01427773806173,88.62248915141798,False
253551040,6728469996119674112,280.775,-40.9683,22,17.0,12.1,2.5,0.31,15.9,12.5,4.2,58.82352941,8.252244606956515,No TESS data found,-17.84748579435175,278.5245311084203,-15.933352543481002,354.62675562458514,False
84900299,475588261335351296,64.7672,62.3827,-1,13.32,15.4,3.3,0.21,45.0,30.4,13.2,75.07507508,11.022521124028964,120__1800,40.25172747935376,74.98976846371549,8.598321411446133,144.58465213528996,True
101411257,3434200706799256320,99.5138,28.814,-1,13.14,14.0,2.9,0.34,20.4,5.4,5.2,76.10350076,9.59297682614834,No TESS data found,5.650655580900764,98.36399757504827,10.035631236647342,185.5906673561288,False
177309964,5260885172921947008,103.4526,-75.7038,-1,10.95,14.5,2.9,0.4,21.4,8.4,5.5,91.32420091,9.697070595957774,120__600__1800,-79.93154276127326,250.81237374028964,-26.077594596309893,286.9754418287304,True
368723998,6215622111807324928,220.3078,-33.4991,22,11.85,15.5,3.6,0.99,18.9,3.0,4.1,84.38818565,10.868591751833758,120__600__1800,-16.96593058969368,228.325567407744,24.012817832767,327.81707818919324,True
312185848,585740011966564224,141.0986,6.377999999999999,-1,16.16,13.4,2.9,0.3,28.3,21.0,10.3,61.88118812,9.442206782151144,120__1800,-8.414304813686709,141.4242738531126,36.733807193789936,226.0298744845459,True
305535780,5732702551750568064,138.9045,-13.3374,-1,15.12,13.1,2.8,0.88,15.7,5.1,5.3,66.13756614,8.997758955746027,120__600,-27.778995919446896,145.97255842233045,23.851919968863456,243.59121910249567,True
457143681,3269925010954032384,55.5877,1.0719,-1,11.59,15.2,3.2,0.25,30.9,12.9,4.7,86.28127696,10.52041717989094,600__1800,-18.116016647729182,53.51799253612912,-40.17492171163278,185.53880628967863,False
206327797,6523442177391039360,354.0653,-48.5836,-1,40.01,11.0,2.8,0.98,11.4,2.2,4.2,24.99375156,9.010842757078258,20__120__600__1800,-41.36339658248156,331.241091255601,-64.06776660755908,332.0987370405375,True
32545814,2904082823418486784,84.7121,-29.6822,-1,18.02,14.4,3.2,0.16,35.5,17.4,10.3,55.49389567,10.678773933272982,120__600__1800,-52.98129367998354,82.35397492892793,-27.81533744645235,233.95725153532905,True
203233128,3580937950931733632,184.3039,-10.5447,-1,11.18,12.3,2.3,0.85,9.0,3.9,2.4,89.44543828,7.542209017816299,120__600__1800,-7.96416940635094,188.15124901192547,51.42343725288034,289.3667893216996,True
269077806,3228854506445679616,75.4862,1.1449,-1,39.55,11.5,2.9,1.0,15.1,2.9,4.2,25.28445006,9.485732439444254,120__600__1800,-21.51063079668879,74.37223737622847,-23.57887100184579,198.56619971753204,True
357105141,5788534858859490432,180.5145,-78.8837,22,10.01,11.5,2.0,1.0,3.4,0.7,0.2,99.9000999,6.502170387398765,120__1800,-64.10285122119043,243.80159078564472,-16.248590161748332,300.4711550323862,True
290674357,5335755730084266624,174.093,-60.8874,22,11.32,13.4,2.7,0.92,16.0,9.1,4.4,88.33922261,8.66923213438026,120__600__1800,-55.23413824622898,211.9265305255404,0.6650459256791292,293.92625671994966,True
274801993,540077264003238528,7.736000000000001,77.0193,-1,26.03,5.9,1.0,0.3,3.1,0.6,0.2,38.41721091,2.977370840573757,120__1800,61.88570225968297,61.81026612152095,14.194752977588124,121.7463273742498,True
245682181,5967858367784856448,252.0945,-42.8833,-1,13.69,14.1,3.1,1.0,12.7,2.2,3.2,73.04601899,9.782017240728363,1800,-20.30410985933872,256.0974783989931,1.333750737302374,341.96694127120844,False
393084676,1166418868832054784,233.3394,11.7571,-1,10.61,14.7,3.0,0.38,20.8,6.5,5.2,94.25070688,9.828576919513653,No TESS data found,29.95673321120492,227.5665987008058,49.08351422925914,18.95315061038679,False
70910642,3175587841004064256,64.3811,-14.8249,-1,10.35,15.8,3.4,0.58,26.0,6.7,9.1,96.61835749,10.874701748917996,600__1800,-35.55502948842552,59.080141325879325,-40.69292324564389,209.41133679873988,False
436783866,5861960966976370944,193.7818,-63.9436,22,10.14,15.2,3.3,1.0,17.4,2.9,3.7,98.61932939,10.230189774954882,120__600__1800,-51.49990039148808,226.737006129916,-1.07475497358861,303.3371176393821,True
405679933,3603590055127452928,204.5961,-17.4066,-1,11.33,14.4,2.9,0.27,23.7,14.5,8.0,88.26125331,9.671149549311991,600__1800,-6.689274485536841,209.11967017190256,44.0327211407846,318.59481989137805,False
435801086,6055287959001150208,193.0604,-61.9879,22,10.26,17.4,4.0,0.44,46.0,9.7,12.4,97.46588694,12.455736803869431,120__1800,-50.15500245423895,224.4296958382802,0.8837003131088637,303.0263010072918,True
99500864,1105024480296103424,90.0699,67.2636,-1,15.21,13.4,2.7,0.22,24.0,11.1,7.4,65.74621959,9.310646070343385,1800,43.824327751067074,90.03357194312606,20.14546700630865,146.60166488120865,False
365637508,3237973752806799360,81.3856,6.4259,18,10.0,13.4,2.5,0.18,19.4,11.5,2.4,100.0,8.4,120__600__1800,-16.74638393488776,81.05411515994031,-15.826449554862512,196.9137269776386,True
48064387,6217234476890421120,222.2448,-32.4025,22,10.13,14.9,3.0,0.4,24.3,5.8,7.1,98.71668312,9.928047226789245,120__600__1800,-15.41787176261447,229.5785402383646,24.229817622303877,329.95215538521245,True
162904371,1865441877352572160,315.7044,32.9048,-1,10.5,13.6,2.7,0.35,19.4,11.0,3.4,95.23809524,8.70594649530626,1800,47.0244015053077,331.8227195252976,-9.0648284970291,77.34751793096474,False
149347629,4759420699999296384,83.6485,-60.1827,-1,13.69,14.2,3.0,0.84,22.4,6.6,5.3,73.04601899,9.882017240728365,20__120__600__1800,-83.0237444892686,63.06642949985073,-32.76763607885191,268.9864297458752,True
320039134,421092822934080000,7.1634,54.5703,-1,10.78,16.9,3.9,0.5,43.1,11.3,7.4,92.76437848,12.06309380422233,No TESS data found,45.95835761401448,34.16559778221741,-8.153970308682807,119.59977939778976,False
9966678,5167938124969522560,50.6886,-9.0232,-1,11.43,15.0,3.1,0.19,32.4,8.6,6.0,87.48906387,10.29023115190236,120__600__1800,-26.60581817825853,45.58540277620634,-49.97519128983389,193.2957243575452,True
406173242,6657083795657858944,290.1456,-51.1898,22,19.45,15.1,3.6,0.41,43.2,9.7,7.4,51.41388175,11.5445980282272,120__600__1800,-28.74255523726816,284.248147708768,-25.2175491730554,346.3385485419045,True
706442,3618468582050851328,204.6915,-8.3042,-1,13.47,14.9,3.2,0.23,33.8,21.7,9.0,74.23904974,10.546837978619706,1800,1.828699275153592,205.903434533104,52.7581597649552,322.5203157150342,False
253956777,6066553039756468352,199.1509,-55.717,22,14.44,15.4,3.5,0.69,27.5,5.3,5.6,69.25207756,11.197835966241064,600__1800,-43.20252038962784,223.11172831144188,6.980434295877976,306.49735763809474,False
179829512,6116063498576108160,214.3859,-40.3156,22,10.14,15.5,3.3,0.71,23.0,6.3,4.9,98.61932939,10.530189774954884,600,-24.980800873063444,226.0333762960957,19.64884704015537,320.2142362347664,False
144221008,6147117722735170176,189.002,-39.8712,22,14.1,12.0,2.2,0.44,12.5,2.6,2.5,70.92198582,7.746095563142269,1800,-32.71062742597737,205.7183294179367,22.904260795826413,299.71870218691134,False
291074569,3899393459350372224,177.9862,7.5237,-1,19.67,11.4,2.3,0.33,17.6,1.6,3.1,50.83884087,7.86902179978582,20__120__1800,6.100582325727318,175.14741714315466,65.84884651612356,264.4724777573625,True
245865895,3307516248356072960,68.7756,13.1344,18,13.0,14.2,3.0,1.0,16.5,3.2,4.3,76.92307692,9.769716761621044,120__600__1800,-8.778244219492784,69.09664948447826,-22.463270965159943,183.7144959203,True
245936201,3308185198102471296,69.8312,12.8834,18,12.43,13.4,2.8,1.0,11.3,2.7,4.3,80.45052293,8.872355643165012,120__600__1800,-9.173067933651156,70.09114371635835,-21.790208474555246,184.59667229421208,True
671392,4879882953420860672,73.4067,-28.5918,-1,16.2,12.7,2.8,1.0,10.3,3.7,2.8,61.72839506,8.747575072773955,600__1800,-50.69633459585762,66.67642577523885,-37.04662825460407,229.6090513131469,False
430130776,4136955517902039936,261.1023,-15.4113,-1,10.59,14.9,3.0,0.22,28.3,10.6,8.7,94.42870633,10.024479800462077,No TESS data found,7.7610493882184866,261.34094099313074,11.353237915064549,8.888606475973042,False
355373774,5300961615845927936,131.083,-61.9784,22,10.77,15.9,3.3,0.2,42.2,23.3,11.6,92.85051068,11.06107851643866,120__600__1800,-71.95001449409658,184.8556384856336,-11.81748397976996,277.9133087504548,True
421733188,3673627094686545152,214.1008,7.2228,-1,10.18,14.6,3.0,0.65,17.2,4.7,4.2,98.23182711,9.638738890047565,No TESS data found,19.669711678019,209.2589539395441,61.6752142190699,352.1783764783325,False
374928362,5246250707531272704,151.2322,-65.3025,-1,13.47,15.2,3.2,0.24,39.9,18.7,8.6,74.23904974,10.846837978619703,No TESS data found,-65.99970121849083,205.7763151579709,-7.834588340973994,286.6615446592865,False
371297007,4428224600593913984,232.2173,4.2506,-1,10.71,17.3,4.0,0.42,44.6,8.2,12.5,93.37068161,12.448947354065687,No TESS data found,22.42769446767334,228.6215924513491,46.05807754370608,8.625534382142627,False
200393009,4791443666920849152,69.5364,-43.7134,-1,12.91,15.8,3.7,0.91,29.7,6.5,8.5,77.45933385,11.354631211324502,600__1800,-64.60851362806261,53.88725968128793,-41.95176795528316,248.6301533735044,False
359892714,5841324542416019712,185.702,-74.1724,22,10.6,16.2,4.0,1.0,8.5,2.3,1.8,94.33962264,11.326529326358594,120__600__1800,-60.68232483847864,236.33635827545712,-11.41119461630723,300.945178277814,True
457949301,4326579187311963264,251.0364,-14.7077,-1,11.59,14.0,2.8,0.16,26.6,14.2,8.9,86.28127696,9.320417179890942,No TESS data found,7.522979998766292,251.5116133480688,19.763795223389707,3.774029235009807,False
306979069,5335090216297084416,179.63299999999998,-61.6174,22,12.88,14.0,2.9,0.44,21.2,9.7,5.6,77.63975155,9.54957931519714,1800,-53.94042973306536,216.1384900724927,0.6112597736816616,296.6876100911768,False
345261532,1211797126755065088,227.6683,18.191,-1,12.1,13.8,2.8,0.57,17.2,2.9,4.2,82.64462809999999,9.213926851560537,No TESS data found,34.457038993744646,219.109888594218,56.77915897429695,24.7640727995176,False
77474105,6237002699525087488,238.947,-24.0258,22,11.24,16.5,3.9,1.0,16.9,5.2,2.0,88.96797153,11.753831556171292,1800,-3.572004777183579,241.82820212660417,22.217784794748688,348.22851916454425,False
208025086,5871845576506673792,207.7381,-56.8532,22,13.09,14.5,3.0,0.21,26.5,19.4,8.4,76.39419404,10.08469823278939,No TESS data found,-41.83223082710489,229.4913310565489,5.079306119834793,311.03491921098055,False
233494936,1706025954172830976,248.8394,77.7552,-1,11.6,6.7,0.8,0.33,3.9,1.6,0.4,86.20689655,2.022289946178021,120__1800,77.23522720667343,110.26998974571298,33.45051429251811,110.76938790451754,True
